occurrence_id,dataset_id,last_interpreted,accepted_scientific_name,species_id,species,kingdom,class,order,family,genus,taxon_rank,taxonomic_status,event_date,year,month,day,latitude,longitude,location_uncertainty_m,country_code,record_type,occurrence_status,issues,media_url
1345844952,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:49.059+00:00,"Gallinula chloropus (Linnaeus, 1758)",5228199,Gallinula chloropus,Animalia,Aves,Gruiformes,Rallidae,Gallinula,SPECIES,ACCEPTED,2015-01-03,2015,1,3,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345844976,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:56.756+00:00,"Larus michahellis J.F.Naumann, 1840",9413670,Larus michahellis,Animalia,Aves,Charadriiformes,Laridae,Larus,SPECIES,ACCEPTED,2015-01-03,2015,1,3,46.507374,6.535472,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870154,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:41.360+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,Passer domesticus,Animalia,Aves,Passeriformes,Passeridae,Passer,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870236,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:07.018+00:00,"Larus canus Linnaeus, 1758",7982160,Larus canus,Animalia,Aves,Charadriiformes,Laridae,Larus,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870265,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:02.082+00:00,"Mergus merganser Linnaeus, 1758",9537647,Mergus merganser,Animalia,Aves,Anseriformes,Anatidae,Mergus,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870266,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:46.571+00:00,"Bucephala clangula (Linnaeus, 1758)",2498326,Bucephala clangula,Animalia,Aves,Anseriformes,Anatidae,Bucephala,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870321,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:22.090+00:00,"Anas platyrhynchos Linnaeus, 1758",9761484,Anas platyrhynchos,Animalia,Aves,Anseriformes,Anatidae,Anas,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870364,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:16.116+00:00,"Columba palumbus Linnaeus, 1758",2495455,Columba palumbus,Animalia,Aves,Columbiformes,Columbidae,Columba,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870417,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:22.947+00:00,"Mareca strepera (Linnaeus, 1758)",9362027,Mareca strepera,Animalia,Aves,Anseriformes,Anatidae,Mareca,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870443,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:19.354+00:00,"Podiceps cristatus (Linnaeus, 1758)",2482054,Podiceps cristatus,Animalia,Aves,Podicipediformes,Podicipedidae,Podiceps,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870448,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:13.230+00:00,"Chroicocephalus ridibundus (Linnaeus, 1766)",6065824,Chroicocephalus ridibundus,Animalia,Aves,Charadriiformes,Laridae,Chroicocephalus,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345870458,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:22.463+00:00,"Phalacrocorax carbo (Linnaeus, 1758)",2481890,Phalacrocorax carbo,Animalia,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.50867,6.561338,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345879615,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:23.890+00:00,"Fulica atra Linnaeus, 1758",2474377,Fulica atra,Animalia,Aves,Gruiformes,Rallidae,Fulica,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.51713,6.577769,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345879641,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:48.188+00:00,"Sturnus vulgaris Linnaeus, 1758",9809229,Sturnus vulgaris,Animalia,Aves,Passeriformes,Sturnidae,Sturnus,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.51713,6.577769,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345880161,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:16.908+00:00,"Cygnus olor (J.F.Gmelin, 1789)",2498343,Cygnus olor,Animalia,Aves,Anseriformes,Anatidae,Cygnus,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.51713,6.577769,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345880191,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:11.596+00:00,"Aythya fuligula (Linnaeus, 1758)",2498261,Aythya fuligula,Animalia,Aves,Anseriformes,Anatidae,Aythya,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.51713,6.577769,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345880221,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:19.660+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,Passer domesticus,Animalia,Aves,Passeriformes,Passeridae,Passer,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.51713,6.577769,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345880273,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:28.302+00:00,"Tachybaptus ruficollis (Pallas, 1764)",2482048,Tachybaptus ruficollis,Animalia,Aves,Podicipediformes,Podicipedidae,Tachybaptus,SPECIES,ACCEPTED,2015-01-13,2015,1,13,46.51713,6.577769,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345913747,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:08.018+00:00,"Cyanistes caeruleus (Linnaeus, 1758)",2487879,Cyanistes caeruleus,Animalia,Aves,Passeriformes,Paridae,Cyanistes,SPECIES,ACCEPTED,2015-01-14,2015,1,14,46.520515,6.574481,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345913771,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:52.933+00:00,"Fringilla coelebs Linnaeus, 1758",2494422,Fringilla coelebs,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-14,2015,1,14,46.520515,6.574481,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345913861,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:55.616+00:00,"Buteo buteo (Linnaeus, 1758)",2480537,Buteo buteo,Animalia,Aves,Accipitriformes,Accipitridae,Buteo,SPECIES,ACCEPTED,2015-01-14,2015,1,14,46.520515,6.574481,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345914856,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:00.101+00:00,"Sturnus vulgaris Linnaeus, 1758",9809229,Sturnus vulgaris,Animalia,Aves,Passeriformes,Sturnidae,Sturnus,SPECIES,ACCEPTED,2015-01-14,2015,1,14,46.520515,6.574481,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345914858,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:05.362+00:00,"Turdus merula Linnaeus, 1758",2490719,Turdus merula,Animalia,Aves,Passeriformes,Turdidae,Turdus,SPECIES,ACCEPTED,2015-01-14,2015,1,14,46.520515,6.574481,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345914879,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:29.123+00:00,"Anas platyrhynchos Linnaeus, 1758",9761484,Anas platyrhynchos,Animalia,Aves,Anseriformes,Anatidae,Anas,SPECIES,ACCEPTED,2015-01-14,2015,1,14,46.520515,6.574481,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345914916,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:03.704+00:00,"Erithacus rubecula (Linnaeus, 1758)",2492462,Erithacus rubecula,Animalia,Aves,Passeriformes,Muscicapidae,Erithacus,SPECIES,ACCEPTED,2015-01-14,2015,1,14,46.520515,6.574481,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345914938,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:24.985+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-14,2015,1,14,46.520515,6.574481,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1345914962,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:06.038+00:00,"Troglodytes troglodytes (Linnaeus, 1758)",5231438,Troglodytes troglodytes,Animalia,Aves,Passeriformes,Troglodytidae,Troglodytes,SPECIES,ACCEPTED,2015-01-14,2015,1,14,46.520515,6.574481,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346061034,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:46.201+00:00,"Larus michahellis J.F.Naumann, 1840",9413670,Larus michahellis,Animalia,Aves,Charadriiformes,Laridae,Larus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346061052,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:03:28.964+00:00,"Troglodytes troglodytes (Linnaeus, 1758)",5231438,Troglodytes troglodytes,Animalia,Aves,Passeriformes,Troglodytidae,Troglodytes,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346061164,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:20.789+00:00,"Motacilla alba Linnaeus, 1758",9687165,Motacilla alba,Animalia,Aves,Passeriformes,Motacillidae,Motacilla,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346074927,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:46.252+00:00,"Chroicocephalus ridibundus (Linnaeus, 1766)",6065824,Chroicocephalus ridibundus,Animalia,Aves,Charadriiformes,Laridae,Chroicocephalus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075747,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:49.267+00:00,"Sturnus vulgaris Linnaeus, 1758",9809229,Sturnus vulgaris,Animalia,Aves,Passeriformes,Sturnidae,Sturnus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075751,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:36.932+00:00,"Parus major Linnaeus, 1758",9705453,Parus major,Animalia,Aves,Passeriformes,Paridae,Parus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075759,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:29.649+00:00,"Bucephala clangula (Linnaeus, 1758)",2498326,Bucephala clangula,Animalia,Aves,Anseriformes,Anatidae,Bucephala,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075762,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:00.002+00:00,"Gallinula chloropus (Linnaeus, 1758)",5228199,Gallinula chloropus,Animalia,Aves,Gruiformes,Rallidae,Gallinula,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075786,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:58:49.888+00:00,"Pica pica (Linnaeus, 1758)",5229490,Pica pica,Animalia,Aves,Passeriformes,Corvidae,Pica,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075810,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:05.651+00:00,"Larus cachinnans Pallas, 1811",2481181,Larus cachinnans,Animalia,Aves,Charadriiformes,Laridae,Larus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075812,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:02.277+00:00,"Spinus spinus (Linnaeus, 1758)",6092830,Spinus spinus,Animalia,Aves,Passeriformes,Fringillidae,Spinus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075814,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:09.404+00:00,"Turdus pilaris Linnaeus, 1758",2490737,Turdus pilaris,Animalia,Aves,Passeriformes,Turdidae,Turdus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075817,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:58:55.865+00:00,"Regulus regulus (Linnaeus, 1758)",2484596,Regulus regulus,Animalia,Aves,Passeriformes,Regulidae,Regulus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075835,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:40.373+00:00,"Cyanistes caeruleus (Linnaeus, 1758)",2487879,Cyanistes caeruleus,Animalia,Aves,Passeriformes,Paridae,Cyanistes,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075836,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:09.903+00:00,"Corvus corone Linnaeus, 1758",9409796,Corvus corone,Animalia,Aves,Passeriformes,Corvidae,Corvus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075837,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:00.448+00:00,"Fringilla coelebs Linnaeus, 1758",2494422,Fringilla coelebs,Animalia,Aves,Passeriformes,Fringillidae,Fringilla,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075841,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:09.158+00:00,"Turdus merula Linnaeus, 1758",2490719,Turdus merula,Animalia,Aves,Passeriformes,Turdidae,Turdus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075843,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:13.153+00:00,"Anas platyrhynchos Linnaeus, 1758",9761484,Anas platyrhynchos,Animalia,Aves,Anseriformes,Anatidae,Anas,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075844,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:05:06.617+00:00,"Erithacus rubecula (Linnaeus, 1758)",2492462,Erithacus rubecula,Animalia,Aves,Passeriformes,Muscicapidae,Erithacus,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075845,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:21.685+00:00,"Phalacrocorax carbo (Linnaeus, 1758)",2481890,Phalacrocorax carbo,Animalia,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075854,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:04.619+00:00,"Carduelis carduelis (Linnaeus, 1758)",2494686,Carduelis carduelis,Animalia,Aves,Passeriformes,Fringillidae,Carduelis,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075859,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:25.829+00:00,"Mareca penelope (Linnaeus, 1758)",8000602,Mareca penelope,Animalia,Aves,Anseriformes,Anatidae,Mareca,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075862,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:32.484+00:00,"Aythya ferina (Linnaeus, 1758)",2498255,Aythya ferina,Animalia,Aves,Anseriformes,Anatidae,Aythya,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075865,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:00:41.745+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,Passer domesticus,Animalia,Aves,Passeriformes,Passeridae,Passer,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075867,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:29.126+00:00,"Chloris chloris (Linnaeus, 1758)",5845582,Chloris chloris,Animalia,Aves,Passeriformes,Fringillidae,Chloris,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075868,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T17:59:13.164+00:00,"Aythya fuligula (Linnaeus, 1758)",2498261,Aythya fuligula,Animalia,Aves,Anseriformes,Anatidae,Aythya,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075874,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:20.951+00:00,"Podiceps cristatus (Linnaeus, 1758)",2482054,Podiceps cristatus,Animalia,Aves,Podicipediformes,Podicipedidae,Podiceps,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346075898,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:04:16.389+00:00,"Fulica atra Linnaeus, 1758",2474377,Fulica atra,Animalia,Aves,Gruiformes,Rallidae,Fulica,SPECIES,ACCEPTED,2015-01-15,2015,1,15,47.120045,8.184954,,CH,HUMAN_OBSERVATION,PRESENT,"['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346189600,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:06:17.899+00:00,"Sitta europaea Linnaeus, 1758",2484916,Sitta europaea,Animalia,Aves,Passeriformes,Sittidae,Sitta,SPECIES,ACCEPTED,2015-01-17,2015,1,17,46.232445,6.236501,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346189601,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:01:23.036+00:00,"Falco tinnunculus Linnaeus, 1758",9616058,Falco tinnunculus,Animalia,Aves,Falconiformes,Falconidae,Falco,SPECIES,ACCEPTED,2015-01-17,2015,1,17,46.232445,6.236501,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
1346189614,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,2026-07-18T18:02:19.831+00:00,"Corvus corone Linnaeus, 1758",9409796,Corvus corone,Animalia,Aves,Passeriformes,Corvidae,Corvus,SPECIES,ACCEPTED,2015-01-17,2015,1,17,46.232445,6.236501,,CH,HUMAN_OBSERVATION,PRESENT,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_CONCEPT_ID_NOT_FOUND']",
